"","id","time","concentration","volume","area","temperature_celsius","air_pressure","gas_pressure","gas_temp","ph","orp","wt"
"7558","e10",49,2.2398906,0.012602,0.0712,13.759519,991.771484,39.6985,55.001,7.6891932,106.26476,8.159901
"7559","e10",50,2.2417837,0.012602,0.0712,13.759519,991.731567,39.6968,55.001,7.6891932,106.26476,8.159901
"7560","e10",51,2.2439163,0.012602,0.0712,13.750974,991.78302,39.6972,55.001,7.6891932,106.26476,8.159901
"7561","e10",52,2.2469893,0.012602,0.0712,13.742429,991.767944,39.6976,55.001,7.6891932,106.26476,8.159901
"7562","e10",53,2.2489324,0.012602,0.0712,13.733884,991.790527,39.6972,55.001,7.6891932,106.26476,8.159901
"7563","e10",54,2.2510654,0.012602,0.0712,13.728543,991.778503,39.6976,55.001,7.6891932,106.26476,8.159901
"7564","e10",55,2.2536655,0.012602,0.0712,13.728543,991.832031,39.6976,55.001,7.6891932,106.26476,8.159901
"7565","e10",56,2.2562107,0.012602,0.0712,13.725873,991.832031,39.6985,55.001,7.6891932,106.26476,8.159901
"7566","e10",57,2.2582991,0.012602,0.0712,13.725873,991.83252,39.6989,55.001,7.6891932,106.26476,8.159901
"7567","e10",58,2.2600037,0.012602,0.0712,13.723203,991.881042,39.6993,55.001,7.6891932,106.26476,8.159901
"7568","e10",59,2.2609363,0.012602,0.0712,13.714656,991.826477,39.6981,55.001,7.6891932,106.26476,8.159901
"7569","e10",60,2.2626455,0.012602,0.0712,13.703441,991.753052,39.6985,55.001,7.6891932,106.26476,8.159901
"7570","e10",61,2.2652803,0.012602,0.0712,13.703441,991.64856,39.6989,55.001,7.6891932,106.26476,8.159901
"7571","e10",62,2.2676592,0.012602,0.0712,13.694896,991.642578,39.6997,55.001,7.6891932,106.26476,8.159901
"7572","e10",63,2.2696721,0.012602,0.0712,13.689021,991.58252,39.6997,55.001,7.6891932,106.26476,8.159901
"7573","e10",64,2.2714309,0.012602,0.0712,13.689021,991.665039,39.6993,55.001,7.6891932,106.26476,8.159901
"7574","e10",65,2.2725974,0.012602,0.0712,13.691691,991.664429,39.6997,55.001,7.6891932,106.26476,8.159901
"7575","e10",66,2.2741323,0.012602,0.0712,13.691691,991.692993,39.7001,55.001,7.6891932,106.26476,8.159901
"7576","e10",67,2.2764482,0.012602,0.0712,13.691691,991.692993,39.6997,55.001,7.6891932,106.26476,8.159901
"7577","e10",68,2.2792598,0.012602,0.0712,13.691691,991.583008,39.7001,55.001,7.68328,108.43437,8.141222
"7578","e10",69,2.2826638,0.012602,0.0712,13.691691,991.640991,39.7001,55.001,7.68328,108.43437,8.141222
"7579","e10",70,2.2843806,0.012602,0.0712,13.683681,991.561035,39.6997,55.001,7.68328,108.43437,8.141222
"7580","e10",71,2.2859026,0.012602,0.0712,13.686351,991.719543,39.6997,55.001,7.68328,108.43437,8.141222
"7581","e10",72,2.287292,0.012602,0.0712,13.686351,991.761536,39.6997,55.001,7.68328,108.43437,8.141222
"7582","e10",73,2.2894089,0.012602,0.0712,13.683681,991.819031,39.6997,55.001,7.68328,108.43437,8.141222
"7583","e10",74,2.291375,0.012602,0.0712,13.67834,991.839539,39.6997,55.001,7.68328,108.43437,8.141222
"7584","e10",75,2.2948303,0.012602,0.0712,13.669795,991.853027,39.6997,55.001,7.68328,108.43437,8.141222
"7585","e10",76,2.2976328,0.012602,0.0712,13.669795,991.817505,39.701,55.001,7.68328,108.43437,8.141222
"7586","e10",77,2.3002285,0.012602,0.0712,13.661784,991.772583,39.7005,55.001,7.68328,108.43437,8.141222
"7587","e10",78,2.3034741,0.012602,0.0712,13.661784,991.772583,39.6993,55.0012,7.68328,108.43437,8.141222
"7588","e10",79,2.3046653,0.012602,0.0712,13.659114,991.725952,39.6997,55.001,7.68328,108.43437,8.141222
"7589","e10",80,2.3058518,0.012602,0.0712,13.656443,991.697449,39.7001,55.001,7.68328,108.43437,8.141222
"7590","e10",81,2.3089319,0.012602,0.0712,13.656443,991.760437,39.6997,55.001,7.68328,108.43437,8.141222
"7591","e10",82,2.3110874,0.012602,0.0712,13.659113,991.686401,39.7001,55.001,7.68328,108.43437,8.141222
"7592","e10",83,2.312061,0.012602,0.0712,13.659113,991.70752,39.6989,55.001,7.68328,108.43437,8.141222
"7593","e10",84,2.314709,0.012602,0.0712,13.659113,991.772461,39.7001,55.001,7.68328,108.43437,8.141222
"7594","e10",85,2.3179399,0.012602,0.0712,13.659113,991.766968,39.7005,55.001,7.68328,108.43437,8.141222
"7595","e10",86,2.3197637,0.012602,0.0712,13.653238,991.68396,39.7001,55.001,7.68328,108.43437,8.141222
"7596","e10",87,2.3215564,0.012602,0.0712,13.653238,991.730469,39.7005,55.001,7.68328,108.43437,8.141222
"7597","e10",88,2.3241025,0.012602,0.0712,13.650568,991.725403,39.6997,55.001,7.68328,108.43437,8.141222
"7598","e10",89,2.3265208,0.012602,0.0712,13.650568,991.725403,39.6997,55.001,7.68328,108.43437,8.141222
"7599","e10",90,2.3283518,0.012602,0.0712,13.650568,991.699402,39.6997,55.001,7.68328,108.43437,8.141222
"7600","e10",91,2.3300962,0.012602,0.0712,13.653238,991.704468,39.6997,55.001,7.68328,108.43437,8.141222
"7601","e10",92,2.3325066,0.012602,0.0712,13.650034,991.704468,39.7005,55.001,7.68328,108.43437,8.141222
"7602","e10",93,2.3340623,0.012602,0.0712,13.64683,991.598511,39.7001,55.001,7.68328,108.43437,8.141222
"7603","e10",94,2.3352366,0.012602,0.0712,13.64683,991.690552,39.7005,55.001,7.68328,108.43437,8.141222
"7604","e10",95,2.3355789,0.012602,0.0712,13.638285,991.661987,39.7001,55.001,7.68328,108.43437,8.141222
"7605","e10",96,2.3362683,0.012602,0.0712,13.63508,991.62854,39.7001,55.001,7.68328,108.43437,8.141222
"7606","e10",97,2.3387939,0.012602,0.0712,13.638285,991.691528,39.7014,55.001,7.68328,108.43437,8.141222
"7607","e10",98,2.3410283,0.012602,0.0712,13.635614,991.703491,39.6997,55.001,7.68328,108.43437,8.141222
"7608","e10",99,2.3438254,0.012602,0.0712,13.632944,991.650513,39.7005,55.001,7.68328,108.43437,8.141222
"7609","e10",100,2.346677,0.012602,0.0712,13.632944,991.650513,39.7001,55.001,7.68328,108.43437,8.141222
"7610","e10",101,2.3486064,0.012602,0.0712,13.630274,991.653503,39.6997,55.001,7.68328,108.43437,8.141222
"7611","e10",102,2.3504839,0.012602,0.0712,13.630274,991.666504,39.7001,55.001,7.68328,108.43437,8.141222
"7612","e10",103,2.3510974,0.012602,0.0712,13.630274,991.679993,39.701,55.001,7.68328,108.43437,8.141222
"7613","e10",104,2.350647,0.012602,0.0712,13.630274,991.679016,39.701,55.001,7.68328,108.43437,8.141222
"7614","e10",105,2.3541697,0.012602,0.0712,13.630274,991.546509,39.701,55.001,7.68328,108.43437,8.141222
"7615","e10",106,2.3592607,0.012602,0.0712,13.630274,991.573547,39.7001,55.001,7.68328,108.43437,8.141222
"7616","e10",107,2.3664631,0.012602,0.0712,13.630274,991.621948,39.7005,55.001,7.68328,108.43437,8.141222
"7617","e10",108,2.3758679,0.012602,0.0712,13.624399,991.586548,39.701,55.001,7.68328,108.43437,8.141222
"7618","e10",109,2.3837356,0.012602,0.0712,13.630274,991.671021,39.7018,55.001,7.68328,108.43437,8.141222
"7619","e10",110,2.3883938,0.012602,0.0712,13.632944,991.763,39.701,55.001,7.68328,108.43437,8.141222
"7620","e10",111,2.3908962,0.012602,0.0712,13.632944,991.763,39.7018,55.001,7.68328,108.43437,8.141222
"7621","e10",112,2.3950042,0.012602,0.0712,13.632944,991.766479,39.7005,55.001,7.68328,108.43437,8.141222
"7622","e10",113,2.3983936,0.012602,0.0712,13.635614,991.666992,39.7018,55.001,7.68328,108.43437,8.141222
"7623","e10",114,2.4005095,0.012602,0.0712,13.62974,991.637512,39.7005,55.001,7.68328,108.43437,8.141222
"7624","e10",115,2.4021873,0.012602,0.0712,13.627069,991.596008,39.7005,55.001,7.68328,108.43437,8.141222
"7625","e10",116,2.4042021,0.012602,0.0712,13.627069,991.596497,39.7014,55.001,7.68328,108.43437,8.141222
"7626","e10",117,2.4062048,0.012602,0.0712,13.624399,991.567505,39.701,55.001,7.68328,108.43437,8.141222
"7627","e10",118,2.4086482,0.012602,0.0712,13.621729,991.628052,39.701,55.001,7.68328,108.43437,8.141222
"7628","e10",119,2.4110698,0.012602,0.0712,13.621729,991.640991,39.7001,55.001,7.68328,108.43437,8.141222
"7629","e10",120,2.4126824,0.012602,0.0712,13.619059,991.62854,39.7005,55.001,7.68328,108.43437,8.141222
"7630","e10",121,2.4156528,0.012602,0.0712,13.616388,991.659485,39.701,55.001,7.68328,108.43437,8.141222
"7631","e10",122,2.4211499,0.012602,0.0712,13.619059,991.659485,39.7005,55.001,7.68328,108.43437,8.141222
"7632","e10",123,2.4204556,0.012602,0.0712,13.621729,991.709961,39.701,55.001,7.68328,108.43437,8.141222
"7633","e10",124,2.4203262,0.012602,0.0712,13.616388,991.740051,39.7005,55.0012,7.68328,108.43437,8.141222
"7634","e10",125,2.4222068,0.012602,0.0712,13.616388,991.780457,39.7014,55.001,7.68328,108.43437,8.141222
"7635","e10",126,2.4242437,0.012602,0.0712,13.616388,991.823059,39.7014,55.001,7.68328,108.43437,8.141222
"7636","e10",127,2.4259153,0.012602,0.0712,13.616388,991.825012,39.7022,55.001,7.68328,108.43437,8.141222
"7637","e10",128,2.4282097,0.012602,0.0712,13.613718,991.84198,39.7014,55.001,7.6809793,110.298805,8.151829
"7638","e10",129,2.4305229,0.012602,0.0712,13.611048,991.81604,39.7014,55.001,7.6809793,110.298805,8.151829
"7639","e10",130,2.4323076,0.012602,0.0712,13.611048,991.781921,39.7022,55.001,7.6809793,110.298805,8.151829
"7640","e10",131,2.4340608,0.012602,0.0712,13.608377,991.712524,39.7018,55.001,7.6809793,110.298805,8.151829
"7641","e10",132,2.43452,0.012602,0.0712,13.605707,991.66095,39.7018,55.001,7.6809793,110.298805,8.151829
"7642","e10",133,2.4355774,0.012602,0.0712,13.605707,991.66095,39.7014,55.001,7.6809793,110.298805,8.151829
"7643","e10",134,2.4378242,0.012602,0.0712,13.605707,991.596497,39.7026,55.001,7.6809793,110.298805,8.151829
"7644","e10",135,2.4377852,0.012602,0.0712,13.605707,991.625977,39.7022,55.001,7.6809793,110.298805,8.151829
"7645","e10",136,2.4381724,0.012602,0.0712,13.608377,991.596008,39.7022,55.001,7.6809793,110.298805,8.151829
"7646","e10",137,2.4412905,0.012602,0.0712,13.613718,991.676941,39.7018,55.001,7.6809793,110.298805,8.151829
"7647","e10",138,2.4434707,0.012602,0.0712,13.613718,991.739441,39.7014,55.001,7.6809793,110.298805,8.151829
"7648","e10",139,2.4461714,0.012602,0.0712,13.611048,991.74939,39.701,55.001,7.6809793,110.298805,8.151829
"7649","e10",140,2.4477354,0.012602,0.0712,13.613718,991.750977,39.7026,55.001,7.6809793,110.298805,8.151829
"7650","e10",141,2.4488225,0.012602,0.0712,13.616388,991.791504,39.7014,55.001,7.6809793,110.298805,8.151829
"7651","e10",142,2.4503906,0.012602,0.0712,13.610514,991.72052,39.7022,55.001,7.6809793,110.298805,8.151829
"7652","e10",143,2.4517766,0.012602,0.0712,13.607843,991.708984,39.7018,55.001,7.6809793,110.298805,8.151829
"7653","e10",144,2.4526199,0.012602,0.0712,13.607843,991.708984,39.7022,55.001,7.6809793,110.298805,8.151829
"7654","e10",145,2.4536426,0.012602,0.0712,13.605173,991.669067,39.7022,55.001,7.6809793,110.298805,8.151829
"7655","e10",146,2.4563926,0.012602,0.0712,13.602503,991.679504,39.7022,55.001,7.6809793,110.298805,8.151829
"7656","e10",147,2.458385,0.012602,0.0712,13.605707,991.687012,39.7022,55.001,7.6809793,110.298805,8.151829
"7657","e10",148,2.4598052,0.012602,0.0712,13.603037,991.750977,39.7018,55.001,7.6809793,110.298805,8.151829
"7658","e10",149,2.4608132,0.012602,0.0712,13.603037,991.656433,39.701,55.001,7.6809793,110.298805,8.151829
"7659","e10",150,2.4623848,0.012602,0.0712,13.605707,991.757507,39.7014,55.001,7.6809793,110.298805,8.151829
"7660","e10",151,2.463938,0.012602,0.0712,13.605707,991.640503,39.7026,55.001,7.6809793,110.298805,8.151829
"7661","e10",152,2.4631548,0.012602,0.0712,13.611048,991.63446,39.7022,55.001,7.6809793,110.298805,8.151829
"7662","e10",153,2.4629856,0.012602,0.0712,13.613718,991.60144,39.7018,55.001,7.6809793,110.298805,8.151829
"7663","e10",154,2.4648857,0.012602,0.0712,13.613718,991.67804,39.7018,55.001,7.6809793,110.298805,8.151829
"7664","e10",155,2.4684026,0.012602,0.0712,13.607843,991.67804,39.7014,55.001,7.6809793,110.298805,8.151829
"7665","e10",156,2.4699883,0.012602,0.0712,13.605173,991.589478,39.7022,55.001,7.6809793,110.298805,8.151829
"7666","e10",157,2.4707361,0.012602,0.0712,13.597162,991.657532,39.7014,55.001,7.6809793,110.298805,8.151829
"7667","e10",158,2.4735608,0.012602,0.0712,13.597162,991.60498,39.7022,55.001,7.6809793,110.298805,8.151829
"7668","e10",159,2.4752024,0.012602,0.0712,13.593958,991.589539,39.7014,55.001,7.6809793,110.298805,8.151829
"7669","e10",160,2.476304,0.012602,0.0712,13.593958,991.568054,39.701,55.001,7.6809793,110.298805,8.151829
"7670","e10",161,2.4780947,0.012602,0.0712,13.597162,991.640015,39.7018,55.001,7.6809793,110.298805,8.151829
"7671","e10",162,2.4804365,0.012602,0.0712,13.593958,991.698547,39.7026,55.001,7.6809793,110.298805,8.151829
"7672","e10",163,2.4813679,0.012602,0.0712,13.593958,991.704468,39.7022,55.0012,7.6809793,110.298805,8.151829
"7673","e10",164,2.4825754,0.012602,0.0712,13.593958,991.751953,39.7014,55.001,7.6809793,110.298805,8.151829
"7674","e10",165,2.4833772,0.012602,0.0712,13.597162,991.757996,39.7014,55.0014,7.6809793,110.298805,8.151829
"7675","e10",166,2.483946,0.012602,0.0712,13.597162,991.757996,39.7022,55.0012,7.6809793,110.298805,8.151829
"7676","e10",167,2.4849526,0.012602,0.0712,13.603037,991.742004,39.7022,55.001,7.6809793,110.298805,8.151829
"7677","e10",168,2.4865786,0.012602,0.0712,13.605707,991.685547,39.7026,55.001,7.6809793,110.298805,8.151829
"7678","e10",169,2.4889087,0.012602,0.0712,13.603037,991.6745,39.703,55.001,7.6809793,110.298805,8.151829
"7679","e10",170,2.491291,0.012602,0.0712,13.599833,991.724976,39.7022,55.0012,7.6809793,110.298805,8.151829
"7680","e10",171,2.4926047,0.012602,0.0712,13.599833,991.722961,39.7018,55.001,7.6809793,110.298805,8.151829
"7681","e10",172,2.4936953,0.012602,0.0712,13.599833,991.718445,39.7026,55.001,7.6809793,110.298805,8.151829
"7682","e10",173,2.4944861,0.012602,0.0712,13.597162,991.718933,39.7026,55.0014,7.6809793,110.298805,8.151829
"7683","e10",174,2.4953892,0.012602,0.0712,13.594492,991.737,39.7014,55.0012,7.6809793,110.298805,8.151829
"7684","e10",175,2.4961987,0.012602,0.0712,13.594492,991.659973,39.7022,55.001,7.6809793,110.298805,8.151829
"7685","e10",176,2.4985813,0.012602,0.0712,13.600367,991.627563,39.7026,55.001,7.6809793,110.298805,8.151829
"7686","e10",177,2.5018528,0.012602,0.0712,13.600367,991.627563,39.7018,55.001,7.6809793,110.298805,8.151829
"7687","e10",178,2.5036531,0.012602,0.0712,13.603037,991.612488,39.7014,55.001,7.6809793,110.298805,8.151829
"7688","e10",179,2.5046946,0.012602,0.0712,13.603037,991.657532,39.7022,55.001,7.6809793,110.298805,8.151829
"7689","e10",180,2.5066167,0.012602,0.0712,13.599833,991.67804,39.7022,55.001,7.6809793,110.298805,8.151829
"7690","e10",181,2.5084919,0.012602,0.0712,13.597162,991.724976,39.7026,55.001,7.6809793,110.298805,8.151829
"7691","e10",182,2.5093948,0.012602,0.0712,13.597162,991.763977,39.7014,55.001,7.6809793,110.298805,8.151829
"7692","e10",183,2.5107434,0.012602,0.0712,13.593958,991.778015,39.7022,55.001,7.6809793,110.298805,8.151829
"7693","e10",184,2.5127915,0.012602,0.0712,13.591288,991.75354,39.7022,55.001,7.6809793,110.298805,8.151829
"7694","e10",185,2.5142805,0.012602,0.0712,13.588083,991.641968,39.7022,55.001,7.6809793,110.298805,8.151829
"7695","e10",186,2.5153582,0.012602,0.0712,13.588083,991.649536,39.7022,55.001,7.6809793,110.298805,8.151829
"7696","e10",187,2.5161738,0.012602,0.0712,13.590754,991.547058,39.7018,55.001,7.6809793,110.298805,8.151829
"7697","e10",188,2.516813,0.012602,0.0712,13.593958,991.547058,39.7022,55.001,7.678081,112.01065,8.155325
"7698","e10",189,2.5185371,0.012602,0.0712,13.593958,991.54248,39.703,55.001,7.678081,112.01065,8.155325
"7699","e10",190,2.5212654,0.012602,0.0712,13.599833,991.541992,39.7014,55.001,7.678081,112.01065,8.155325
"7700","e10",191,2.523001,0.012602,0.0712,13.603037,991.607544,39.7022,55.001,7.678081,112.01065,8.155325
"7701","e10",192,2.5229434,0.012602,0.0712,13.605707,991.574036,39.7022,55.001,7.678081,112.01065,8.155325
"7702","e10",193,2.5238589,0.012602,0.0712,13.605707,991.664062,39.7022,55.001,7.678081,112.01065,8.155325
"7703","e10",194,2.5241423,0.012602,0.0712,13.611048,991.651001,39.701,55.001,7.678081,112.01065,8.155325
"7704","e10",195,2.5263232,0.012602,0.0712,13.611048,991.567017,39.7026,55.001,7.678081,112.01065,8.155325
"7705","e10",196,2.5289512,0.012602,0.0712,13.608377,991.539062,39.703,55.001,7.678081,112.01065,8.155325
"7706","e10",197,2.5292566,0.012602,0.0712,13.608377,991.509583,39.7026,55.001,7.678081,112.01065,8.155325
"7707","e10",198,2.5306665,0.012602,0.0712,13.603037,991.528503,39.7022,55.001,7.678081,112.01065,8.155325
"7708","e10",199,2.5319133,0.012602,0.0712,13.594492,991.528503,39.7018,55.001,7.678081,112.01065,8.155325
"7709","e10",200,2.5334639,0.012602,0.0712,13.597162,991.485046,39.7022,55.001,7.678081,112.01065,8.155325
"7710","e10",201,2.5350422,0.012602,0.0712,13.597162,991.512024,39.7034,55.001,7.678081,112.01065,8.155325
"7711","e10",202,2.5365354,0.012602,0.0712,13.599833,991.546997,39.7022,55.001,7.678081,112.01065,8.155325
"7712","e10",203,2.5402664,0.012602,0.0712,13.599833,991.533997,39.7022,55.001,7.678081,112.01065,8.155325
"7713","e10",204,2.5430242,0.012602,0.0712,13.599833,991.612976,39.7022,55.001,7.678081,112.01065,8.155325
"7714","e10",205,2.5446313,0.012602,0.0712,13.605707,991.661499,39.7026,55.001,7.678081,112.01065,8.155325
"7715","e10",206,2.545187,0.012602,0.0712,13.605707,991.632019,39.703,55.001,7.678081,112.01065,8.155325
"7716","e10",207,2.5465691,0.012602,0.0712,13.608377,991.649536,39.7039,55.001,7.678081,112.01065,8.155325
"7717","e10",208,2.5484231,0.012602,0.0712,13.608377,991.765991,39.7026,55.001,7.678081,112.01065,8.155325
"7718","e10",209,2.5497021,0.012602,0.0712,13.611048,991.667969,39.7018,55.001,7.678081,112.01065,8.155325
"7719","e10",210,2.5497495,0.012602,0.0712,13.608377,991.667969,39.703,55.0016,7.678081,112.01065,8.155325
"7720","e10",211,2.5529084,0.012602,0.0712,13.605707,991.692993,39.7022,55.0016,7.678081,112.01065,8.155325
"7721","e10",212,2.5548818,0.012602,0.0712,13.605707,991.778015,39.7026,55.001,7.678081,112.01065,8.155325
"7722","e10",213,2.5547417,0.012602,0.0712,13.599833,991.796509,39.703,55.001,7.678081,112.01065,8.155325
"7723","e10",214,2.5545759,0.012602,0.0712,13.602503,991.705566,39.7026,55.001,7.678081,112.01065,8.155325
"7724","e10",215,2.5554824,0.012602,0.0712,13.602503,991.784058,39.7034,55.001,7.678081,112.01065,8.155325
"7725","e10",216,2.5578242,0.012602,0.0712,13.607843,991.820007,39.7034,55.001,7.678081,112.01065,8.155325
"7726","e10",217,2.5597244,0.012602,0.0712,13.610514,991.796509,39.703,55.001,7.678081,112.01065,8.155325
"7727","e10",218,2.5598521,0.012602,0.0712,13.610514,991.836548,39.703,55.001,7.678081,112.01065,8.155325
"7728","e10",219,2.5611694,0.012602,0.0712,13.616388,991.747437,39.703,55.001,7.678081,112.01065,8.155325
"7729","e10",220,2.562157,0.012602,0.0712,13.613718,991.671997,39.703,55.001,7.678081,112.01065,8.155325
"7730","e10",221,2.5643225,0.012602,0.0712,13.613718,991.671997,39.703,55.001,7.678081,112.01065,8.155325
"7731","e10",222,2.5677148,0.012602,0.0712,13.616388,991.604492,39.7026,55.001,7.678081,112.01065,8.155325
"7732","e10",223,2.5698269,0.012602,0.0712,13.616388,991.596985,39.7026,55.001,7.678081,112.01065,8.155325
"7733","e10",224,2.5716953,0.012602,0.0712,13.613718,991.496948,39.703,55.001,7.678081,112.01065,8.155325
"7734","e10",225,2.5722231,0.012602,0.0712,13.607843,991.613953,39.7034,55.001,7.678081,112.01065,8.155325
"7735","e10",226,2.5729624,0.012602,0.0712,13.607843,991.583984,39.7051,55.001,7.678081,112.01065,8.155325
"7736","e10",227,2.5757534,0.012602,0.0712,13.605173,991.5625,39.703,55.001,7.678081,112.01065,8.155325
"7737","e10",228,2.5755273,0.012602,0.0712,13.602503,991.591492,39.7026,55.001,7.678081,112.01065,8.155325
"7738","e10",229,2.5766389,0.012602,0.0712,13.605173,991.523071,39.703,55.001,7.678081,112.01065,8.155325
"7739","e10",230,2.5793274,0.012602,0.0712,13.607843,991.522095,39.7034,55.001,7.678081,112.01065,8.155325
"7740","e10",231,2.5820959,0.012602,0.0712,13.616388,991.548523,39.703,55.001,7.678081,112.01065,8.155325
"7741","e10",232,2.5829272,0.012602,0.0712,13.616388,991.548523,39.703,55.001,7.678081,112.01065,8.155325
"7742","e10",233,2.5821003,0.012602,0.0712,13.613718,991.608032,39.7039,55.001,7.678081,112.01065,8.155325
"7743","e10",234,2.5835376,0.012602,0.0712,13.611048,991.59198,39.7039,55.001,7.678081,112.01065,8.155325
"7744","e10",235,2.5854604,0.012602,0.0712,13.613718,991.736511,39.7039,55.001,7.678081,112.01065,8.155325
"7745","e10",236,2.5870959,0.012602,0.0712,13.613718,991.74054,39.7039,55.001,7.678081,112.01065,8.155325
"7746","e10",237,2.5891201,0.012602,0.0712,13.613718,991.734497,39.7039,55.001,7.678081,112.01065,8.155325
"7747","e10",238,2.5908662,0.012602,0.0712,13.611048,991.716492,39.7039,55.001,7.678081,112.01065,8.155325
"7748","e10",239,2.5921155,0.012602,0.0712,13.616388,991.787476,39.7034,55.001,7.678081,112.01065,8.155325
"7749","e10",240,2.5947922,0.012602,0.0712,13.616388,991.789917,39.7039,55.001,7.678081,112.01065,8.155325
"7750","e10",241,2.5968093,0.012602,0.0712,13.613718,991.773926,39.703,55.001,7.678081,112.01065,8.155325
"7751","e10",242,2.5977375,0.012602,0.0712,13.611048,991.824402,39.703,55.001,7.678081,112.01065,8.155325
"7752","e10",243,2.6006743,0.012602,0.0712,13.616388,991.824402,39.7039,55.001,7.678081,112.01065,8.155325
"7753","e10",244,2.6020181,0.012602,0.0712,13.616388,991.870972,39.7039,55.001,7.678081,112.01065,8.155325
"7754","e10",245,2.603678,0.012602,0.0712,13.613718,991.745972,39.703,55.001,7.678081,112.01065,8.155325
"7755","e10",246,2.6045256,0.012602,0.0712,13.616388,991.758972,39.7039,55.001,7.678081,112.01065,8.155325
"7756","e10",247,2.6047893,0.012602,0.0712,13.616388,991.723022,39.7039,55.001,7.678081,112.01065,8.155325
"7757","e10",248,2.6063584,0.012602,0.0712,13.616388,991.654968,39.703,55.001,7.674112,113.61282,8.1285
"7758","e10",249,2.6076743,0.012602,0.0712,13.611048,991.604492,39.7039,55.001,7.674112,113.61282,8.1285
"7759","e10",250,2.6102317,0.012602,0.0712,13.611048,991.659546,39.7034,55.001,7.674112,113.61282,8.1285
"7760","e10",251,2.6119026,0.012602,0.0712,13.613718,991.629028,39.7039,55.001,7.674112,113.61282,8.1285
"7761","e10",252,2.6132202,0.012602,0.0712,13.611048,991.64502,39.7034,55.001,7.674112,113.61282,8.1285
"7762","e10",253,2.6137546,0.012602,0.0712,13.616388,991.631042,39.7034,55.001,7.674112,113.61282,8.1285
"7763","e10",254,2.6150178,0.012602,0.0712,13.621729,991.631042,39.7039,55.001,7.674112,113.61282,8.1285
"7764","e10",255,2.6170972,0.012602,0.0712,13.621729,991.631042,39.7034,55.001,7.674112,113.61282,8.1285
"7765","e10",256,2.6188943,0.012602,0.0712,13.627069,991.635559,39.703,55.001,7.674112,113.61282,8.1285
"7766","e10",257,2.6209365,0.012602,0.0712,13.63241,991.670532,39.7043,55.001,7.674112,113.61282,8.1285
"7767","e10",258,2.6216987,0.012602,0.0712,13.63241,991.719055,39.7039,55.001,7.674112,113.61282,8.1285
"7768","e10",259,2.621469,0.012602,0.0712,13.63241,991.735046,39.7039,55.001,7.674112,113.61282,8.1285
"7769","e10",260,2.6231665,0.012602,0.0712,13.63508,991.661987,39.7034,55.001,7.674112,113.61282,8.1285
"7770","e10",261,2.6243281,0.012602,0.0712,13.63508,991.632996,39.7043,55.001,7.674112,113.61282,8.1285
"7771","e10",262,2.625322,0.012602,0.0712,13.63241,991.589539,39.7034,55.001,7.674112,113.61282,8.1285
"7772","e10",263,2.6271465,0.012602,0.0712,13.62974,991.520996,39.703,55.001,7.674112,113.61282,8.1285
"7773","e10",264,2.6285149,0.012602,0.0712,13.62974,991.524536,39.7043,55.001,7.674112,113.61282,8.1285
"7774","e10",265,2.6295657,0.012602,0.0712,13.624399,991.524536,39.7034,55.001,7.674112,113.61282,8.1285
"7775","e10",266,2.6309968,0.012602,0.0712,13.624399,991.5625,39.7047,55.001,7.674112,113.61282,8.1285
"7776","e10",267,2.6329297,0.012602,0.0712,13.624399,991.583984,39.7039,55.001,7.674112,113.61282,8.1285
"7777","e10",268,2.6324348,0.012602,0.0712,13.624399,991.536499,39.7039,55.001,7.674112,113.61282,8.1285
"7778","e10",269,2.6352078,0.012602,0.0712,13.630274,991.589478,39.703,55.001,7.674112,113.61282,8.1285
"7779","e10",270,2.6369651,0.012602,0.0712,13.630274,991.589478,39.703,55.001,7.674112,113.61282,8.1285
"7780","e10",271,2.6376543,0.012602,0.0712,13.632944,991.612488,39.7043,55.001,7.674112,113.61282,8.1285
"7781","e10",272,2.6388535,0.012602,0.0712,13.635614,991.66748,39.7043,55.001,7.674112,113.61282,8.1285
"7782","e10",273,2.6406328,0.012602,0.0712,13.635614,991.72052,39.7039,55.001,7.674112,113.61282,8.1285
"7783","e10",274,2.6416467,0.012602,0.0712,13.641489,991.723022,39.7034,55.001,7.674112,113.61282,8.1285
"7784","e10",275,2.6446448,0.012602,0.0712,13.641489,991.693542,39.7034,55.001,7.674112,113.61282,8.1285
"7785","e10",276,2.6476111,0.012602,0.0712,13.644159,991.693542,39.7034,55.001,7.674112,113.61282,8.1285
"7786","e10",277,2.6489573,0.012602,0.0712,13.644159,991.685547,39.7034,55.001,7.674112,113.61282,8.1285
"7787","e10",278,2.6520503,0.012602,0.0712,13.64683,991.642578,39.703,55.001,7.674112,113.61282,8.1285
"7788","e10",279,2.6562383,0.012602,0.0712,13.64683,991.61853,39.7034,55.001,7.674112,113.61282,8.1285
"7789","e10",280,2.66027,0.012602,0.0712,13.644159,991.491516,39.7039,55.001,7.674112,113.61282,8.1285
"7790","e10",281,2.6614336,0.012602,0.0712,13.644159,991.450012,39.7034,55.001,7.674112,113.61282,8.1285
"7791","e10",282,2.6628564,0.012602,0.0712,13.647364,991.423035,39.7039,55.001,7.674112,113.61282,8.1285
"7792","e10",283,2.6648347,0.012602,0.0712,13.650568,991.4245,39.7043,55.001,7.674112,113.61282,8.1285
